library_id,name,street,city,state,zip,latitude,longitude,full_address
13011111879,Nunamiut School/Community Library,114 Illinois Street,Anaktuvuk Pass,AK,99721,68.139984,-151.738464,"114 Illinois Street, Anaktuvuk Pass, AK, 99721"
10790645577,Muldoon Library,1251 Muldoon Road,Anchorage,AK,99504,61.211003,-149.730883,"1251 Muldoon Road, Anchorage, AK, 99504"
13012137254,Blackwell Community/School Library,100 White Spruce Trail,Anvik,AK,99558,62.649128,-160.194389,"100 White Spruce Trail, Anvik, AK, 99558"
13011057775,Meade River School/Community Library,4001 Kippi Street,Atqasuk,AK,99791,70.481108,-157.418235,"4001 Kippi Street, Atqasuk, AK, 99791"
13012264918,Cantwell Community Library,1 School Road,Cantwell,AK,99729,63.392629,-148.895344,"1 School Road, Cantwell, AK, 99729"
13007607274,Cordova Public Library,601 1st Street,Cordova,AK,99574,60.544235,-145.759510,"601 1st Street, Cordova, AK, 99574"
1006692959,Douglas Public Library,1016 3rd Street,Douglas,AK,99824,58.276890,-134.394909,"1016 3rd Street, Douglas, AK, 99824"
13546686971,Chugiak-Eagle River Library,12001 Business Boulevard,Eagle River,AK,99577,61.328581,-149.570544,"12001 Business Boulevard, Eagle River, AK, 99577"
12779040501,John Trigg Ester Library,3629 Main Street,Ester,AK,99725,64.846260,-148.015260,"3629 Main Street, Ester, AK, 99725"
8572825269,Keith B. Mather Library,2160 Koyukuk Drive,Fairbanks,AK,99775,64.859302,-147.850603,"2160 Koyukuk Drive, Fairbanks, AK, 99775"
4293826195,Gerrish Public Library,250 Egloff Road,Girdwood,AK,99587,60.960138,-149.135744,"250 Egloff Road, Girdwood, AK, 99587"
5474681793,Tri-Valley Community Library,400 Suntrana Road,Healy,AK,99743,63.873031,-149.014077,"400 Suntrana Road, Healy, AK, 99743"
13012192098,Holy Cross Community/School Library,210 Main Street,Holy Cross,AK,99602,62.200595,-159.768495,"210 Main Street, Holy Cross, AK, 99602"
4527213056,Alaska State Library,395 Whittier Street,Juneau,AK,,58.300185,-134.415158,"395 Whittier Street, Juneau, AK"
6054033979,Downtown Public Library,292 Marine Way,Juneau,AK,99801,58.298361,-134.403826,"292 Marine Way, Juneau, AK, 99801"
12833603907,Lodestone Library,299 North Franklin Street,Juneau,AK,99801,58.301803,-134.407395,"299 North Franklin Street, Juneau, AK, 99801"
13011057773,Harold Kaveolook School/Community Library,2001 Barter Avenue,Kaktovik,AK,99747,70.127423,-143.616204,"2001 Barter Avenue, Kaktovik, AK, 99747"
13012395457,Klukwan Community/School Library,315 Mission Avenue,Klukwan,AK,99827,59.400455,-135.895748,"315 Mission Avenue, Klukwan, AK, 99827"
4800156387,Chukchi Consortium Library,604 3rd Avenue,Kotzebue,AK,99752,66.900681,-162.582541,"604 3rd Avenue, Kotzebue, AK, 99752"
13012217730,Top of the Kuskokwim Community/School Library,9127 Main Street,Nikolai,AK,99691,63.013546,-154.373939,"9127 Main Street, Nikolai, AK, 99691"
13011087667,Nuiqsut Trapper School/Community Library,3310 3rd Avenue,Nuiqsut,AK,99789,70.219387,-150.994171,"3310 3rd Avenue, Nuiqsut, AK, 99789"
13011090181,Tikigaq School/Community Libary,1837 Tikigaq Avenue,Point Hope,AK,99766,68.349632,-166.736106,"1837 Tikigaq Avenue, Point Hope, AK, 99766"
13011087680,Kali Community/School Library,1029 Qasigialik Street,Point Lay,AK,99759,69.743076,-163.009575,"1029 Qasigialik Street, Point Lay, AK, 99759"
13012173136,Innoko River Community/School and Tribal Library,101 Pine Street,Shageluk,AK,99665,62.654934,-159.532519,"101 Pine Street, Shageluk, AK, 99665"
13012174258,Takotna Community/School Library,Riverside Drive,Takotna,AK,99675,62.988017,-156.061904,"Riverside Drive, Takotna, AK, 99675"
13011114772,Tanana Community/School Library,89 Front Street,Tanana,AK,99777,65.171186,-152.087729,"89 Front Street, Tanana, AK, 99777"
13011062326,Tok Community Library,Mile 1314 Alaska Highway,Tok,AK,99780,63.336409,-142.985960,"Mile 1314 Alaska Highway, Tok, AK, 99780"
3006129336,Trapper Creek Public Library,8901 East Devonshire Drive,Trapper Creek,AK,99683,62.307776,-150.238870,"8901 East Devonshire Drive, Trapper Creek, AK, 99683"
3681554625,Tuzzy Consortium Library,5421 North Star Street,Utqiaġvik,AK,99723,71.298083,-156.754548,"5421 North Star Street, Utqiaġvik, AK, 99723"
13350368458,Akron Public Library,200 1st Avenue South,Akron,AL,35441,32.877722,-87.741739,"200 1st Avenue South, Akron, AL, 35441"
12431999255,Double Springs Public Library,637 Blake Drive,Double Springs,AL,35553,34.147473,-87.392228,"637 Blake Drive, Double Springs, AL, 35553"
13667110141,Lafayette Pilot Public Library,198 1St Street Se,Lafayette,AL,36862-2066,32.897744,-85.399940,"198 1St Street Se, Lafayette, AL, 36862-2066"
12719523389,Parkway Branch Mobile Public Library,1924 Dauphin Island Parkway,Mobile,AL,36602-3004,30.630208,-88.089423,"1924 Dauphin Island Parkway, Mobile, AL, 36602-3004"
4243240414,Pauline Whitaker Library,1 College Drive,Bentonville,AR,72712,36.357498,-94.172767,"1 College Drive, Bentonville, AR, 72712"
12962301449,Fairfield Bay Library,369 Dave Creek Parkway,Fairfield Bay,AR,72088,35.610089,-92.262311,"369 Dave Creek Parkway, Fairfield Bay, AR, 72088"
1116337425,Montgomery County Library,145 Whittington Street,Mount Ida,AR,71957,34.556057,-93.633293,"145 Whittington Street, Mount Ida, AR, 71957"
12146673132,Prairie Grove Public Library,881 West Buchanan Street,Prairie Grove,AR,72753,35.971681,-94.330613,"881 West Buchanan Street, Prairie Grove, AR, 72753"
1127394606,Rogers Public Library,711 South Dixieland Road,Rogers,AR,72758,36.328096,-94.143060,"711 South Dixieland Road, Rogers, AR, 72758"
12529471563,Janett & Larry Crain Memorial Library,1609 West Beebe Capps Expressway,Searcy,AR,72143,35.246054,-91.755989,"1609 West Beebe Capps Expressway, Searcy, AR, 72143"
367130976,Scott County Library,149 West 2nd Street,Waldron,AR,72958-0957,34.899269,-94.092744,"149 West 2nd Street, Waldron, AR, 72958-0957"
5529535666,Coyote Branch,21699 West Yuma Road,Buckeye,AZ,85326,33.434375,-112.517413,"21699 West Yuma Road, Buckeye, AZ, 85326"
2531368487,Family History Library,1555 Colorado Street,Casa Grande,AZ,85122,32.891639,-111.727847,"1555 Colorado Street, Casa Grande, AZ, 85122"
11273283742,Chandler Sunset Library,4930 West Ray Road,Chandler,AZ,85226,33.321237,-111.925143,"4930 West Ray Road, Chandler, AZ, 85226"
11749633109,Congress Public Library,Santa Fe Road,Congress,AZ,85332,34.161033,-112.846922,"Santa Fe Road, Congress, AZ, 85332"
4301467002,Vista Grande Library,1556 North Arizola Road,Coolidge,AZ,85122,32.893662,-111.712815,"1556 North Arizola Road, Coolidge, AZ, 85122"
10025645174,Elfrida Library,10552 North Highway 191,Elfrida,AZ,85610,31.696683,-109.687817,"10552 North Highway 191, Elfrida, AZ, 85610"
4301466999,Florence Community Library,778 North Main Street,Florence,AZ,85132,33.039035,-111.388118,"778 North Main Street, Florence, AZ, 85132"
9338235995,Ganado Library,Chapter Drive,Ganado,AZ,,35.706223,-109.548372,"Chapter Drive, Ganado, AZ"
13298865052,Gila Bend Library,202 North Euclid Avenue,Gila Bend,AZ,85337,32.949469,-112.718969,"202 North Euclid Avenue, Gila Bend, AZ, 85337"
11062480879,Georgia T. Lord Libary,1900 North Civic Square,Goodyear,AZ,85395,33.467441,-112.385411,"1900 North Civic Square, Goodyear, AZ, 85395"
1387735240,Meadview Community Library,247 East Meadview Boulevard,Meadview,AZ,86444,36.002579,-114.065566,"247 East Meadview Boulevard, Meadview, AZ, 86444"
13353885440,Gateway Library,5036 South Eastmark Parkway,Mesa,AZ,85212,33.323979,-111.615360,"5036 South Eastmark Parkway, Mesa, AZ, 85212"
12988629072,Mesa Express Library - Monterey Park,7045 East Monterey Avenue,Mesa,AZ,85209,33.367131,-111.683915,"7045 East Monterey Avenue, Mesa, AZ, 85209"
4313766046,Sun City Oro Valley Library,1565 East Rancho Vistoso Boulevard,Oro Valley,AZ,85755,32.461905,-110.948911,"1565 East Rancho Vistoso Boulevard, Oro Valley, AZ, 85755"
3542898198,Alice Woods Library,6460 East Highway 181,Pierce,AZ,,31.876857,-109.636163,"6460 East Highway 181, Pierce, AZ"
3291492164,Prescott Valley Public Library,7401 East Civic Circle,Prescott Valley,AZ,86314,34.595221,-112.334860,"7401 East Civic Circle, Prescott Valley, AZ, 86314"
13392286525,Tolleson Public Library,9055 West Van Buren Street,Tolleson,AZ,85353,33.449966,-112.254374,"9055 West Van Buren Street, Tolleson, AZ, 85353"
11259058938,Sam Lena Library,1607 South 6th Avenue,Tucson,AZ,85713,32.202498,-110.968001,"1607 South 6th Avenue, Tucson, AZ, 85713"
6852562273,White Tank Library,20304 White Tank Mountain Road,Waddell,AZ,85355,33.567107,-112.497729,"20304 White Tank Mountain Road, Waddell, AZ, 85355"
10841273944,Wickenburg Public Library,164 East Apache Street,Wickenburg,AZ,85390,33.970393,-112.730008,"164 East Apache Street, Wickenburg, AZ, 85390"
11748723629,Yarnell Library,,Yarnell,AZ,,34.226692,-112.743290,"Yarnell, AZ"
12333891602,Youngtown Public Library,12035 West Youngtown Avenue,Youngtown,AZ,85363,33.594751,-112.301240,"12035 West Youngtown Avenue, Youngtown, AZ, 85363"
13011072563,Alak School/Community Library,567 Main Street,Wainwright,Ak,99782,70.636295,-160.033159,"567 Main Street, Wainwright, Ak, 99782"
368169468,Agoura Hills Library,29901 Ladyface Court,Agoura Hills,CA,91301,34.144507,-118.775874,"29901 Ladyface Court, Agoura Hills, CA, 91301"
368170825,West End Branch - Alameda Free Library,788 Santa Clara Avenue,Alameda,CA,94501,37.773050,-122.273038,"788 Santa Clara Avenue, Alameda, CA, 94501"
723361328,Alhambra Library,101 South 1st Street,Alhambra,CA,91801,34.093094,-118.127506,"101 South 1st Street, Alhambra, CA, 91801"
368169465,Arcadia Public Library,20 West Duarte Road,Arcadia,CA,91006,34.128496,-118.031920,"20 West Duarte Road, Arcadia, CA, 91006"
368169605,Live Oak Branch County of Los Angeles Public Library,22 Live Oak Avenue,Arcadia,CA,91007,34.106930,-118.031777,"22 Live Oak Avenue, Arcadia, CA, 91007"
5466045125,Avalon Library,215 Sumner Avenue,Avalon,CA,90704,33.343280,-118.327065,"215 Sumner Avenue, Avalon, CA, 90704"
13184773377,Christian Library of Bakersfield,3671 Rosedale Highway,Bakersfield,CA,93308,35.381752,-119.048817,"3671 Rosedale Highway, Bakersfield, CA, 93308"
9445868663,Berkeley Art Museum and Pacific Film Archive Film Library,2155 Center Street,Berkeley,CA,,37.871113,-122.266129,"2155 Center Street, Berkeley, CA"
368169569,Biggs Branch Butte County Library,464 B Street,Biggs,CA,95917,39.413474,-121.710293,"464 B Street, Biggs, CA, 95917"
4364189503,Kern County Library - Boron Branch,26967 Twenty Mule Team Road,Boron,CA,93516,34.999812,-117.650744,"26967 Twenty Mule Team Road, Boron, CA, 93516"
368169028,Brentwood Branch Contra Costa County Library,104 Oak Street,Brentwood,CA,94513,37.933611,-121.692636,"104 Oak Street, Brentwood, CA, 94513"
368169971,Easton Drive Branch Burlingame Public Library,1800 Easton Drive,Burlingame,CA,94010,37.583825,-122.371638,"1800 Easton Drive, Burlingame, CA, 94010"
8748792811,Campbell Express Library,1 West Campbell Avenue,Campbell,CA,95008,37.288268,-121.950578,"1 West Campbell Avenue, Campbell, CA, 95008"
368170897,Canyon Lake Branch Riverside County Public Library,31516 Railroad Canyon Road,Canyon Lake,CA,92587,33.672411,-117.251492,"31516 Railroad Canyon Road, Canyon Lake, CA, 92587"
368170931,Cardiff by the Sea Branch San Diego County Library,2081 Newcastle Avenue,Cardiff-By-The-Sea,CA,92007,33.021958,-117.281419,"2081 Newcastle Avenue, Cardiff-By-The-Sea, CA, 92007"
368169514,Dr. Martin Luther King Jr. Library,17906 South Avalon Boulevard,Carson,CA,90746,33.867662,-118.265807,"17906 South Avalon Boulevard, Carson, CA, 90746"
3483479950,Caruthers Library,13382 South Henderson Road,Caruthers,CA,93609,36.542202,-119.831447,"13382 South Henderson Road, Caruthers, CA, 93609"
368169892,Chatsworth Branch Los Angeles Public Library,21052 Devonshire Street,Chatsworth,CA,91311,34.256972,-118.592637,"21052 Devonshire Street, Chatsworth, CA, 91311"
5307911714,24/7 Library To Go,690 Oxford Street,Chula Vista,CA,91911,32.605885,-117.085744,"690 Oxford Street, Chula Vista, CA, 91911"
368170011,Cloverdale Regional Library,401 North Cloverdale Boulevard,Cloverdale,CA,95425,38.808703,-123.020045,"401 North Cloverdale Boulevard, Cloverdale, CA, 95425"
368169933,Clovis Regional Library,1155 5th Street,Clovis,CA,93612,36.824394,-119.694863,"1155 5th Street, Clovis, CA, 93612"
8335343010,Calaveras County Library,3505 Spangler Lane,Copperopolis,CA,95228,37.938178,-120.603809,"3505 Spangler Lane, Copperopolis, CA, 95228"
368169573,Charter Oak Branch County of Los Angeles Public Library,20540 East Arrow Highway,Covina,CA,91724,34.106120,-117.853116,"20540 East Arrow Highway, Covina, CA, 91724"
368170190,Crestline Branch San Bernardino County Library,24105 Lake Gregory Drive,Crestline,CA,92325,34.242031,-117.277029,"24105 Lake Gregory Drive, Crestline, CA, 92325"
368169544,Cudahy Library,5218 Santa Ana Street,Cudahy,CA,90201,33.959478,-118.174590,"5218 Santa Ana Street, Cudahy, CA, 90201"
368169879,Culver City Julian Dixon Library,4975 Overland Avenue,Culver City,CA,90230,34.007512,-118.397021,"4975 Overland Avenue, Culver City, CA, 90230"
11639313853,County of Riverside Desert Hot Springs Library,14380 Palm Drive,Desert Hot Springs,CA,92240,33.943618,-116.500904,"14380 Palm Drive, Desert Hot Springs, CA, 92240"
5174152494,Diamond Bar City Library,21800 Copley Drive,Diamond Bar,CA,91765,33.999015,-117.830803,"21800 Copley Drive, Diamond Bar, CA, 91765"
368169542,Duarte Branch County of Los Angeles Public Library,1301 Buena Vista Street,Duarte,CA,91010,34.138174,-117.977941,"1301 Buena Vista Street, Duarte, CA, 91010"
368169563,Durham Branch Butte County Library,2545 Durham-Dayton Highway,Durham,CA,95938,39.648989,-121.809566,"2545 Durham-Dayton Highway, Durham, CA, 95938"
368169991,East Palo Alto Library,2415 University Avenue,East Palo Alto,CA,94303,37.472338,-122.139888,"2415 University Avenue, East Palo Alto, CA, 94303"
368170920,El Centro Public Library,West State Street,El Centro,CA,92243,32.791444,-115.555829,"West State Street, El Centro, CA, 92243"
368169540,El Monte Branch County of Los Angeles Public Library,3224 Tyler Avenue,El Monte,CA,91731,34.066954,-118.035623,"3224 Tyler Avenue, El Monte, CA, 91731"
368169611,Norwood Branch County of Los Angeles Public Library,4550 N Peck Rd,El Monte,CA,91732,34.087034,-118.015974,"4550 N Peck Rd, El Monte, CA, 91732"
10614773059,Farmersville Branch Library,623 North Avery Avenue,Farmersville,CA,93223,36.301971,-119.202871,"623 North Avery Avenue, Farmersville, CA, 93223"
2830808614,Felton Branch Santa Cruz City-County Library,6121 Gushee Street,Felton,CA,95018,37.049876,-122.074555,"6121 Gushee Street, Felton, CA, 95018"
8468035647,Bowditch Middle School Library,1450 Tarpon Street,Foster City,CA,94404,37.559756,-122.248527,"1450 Tarpon Street, Foster City, CA, 94404"
8712687243,Cesar E. Chavez Library,750 West 10th Street,Gilroy,CA,95020,36.996771,-121.575666,"750 West 10th Street, Gilroy, CA, 95020"
11065613426,Adams Square Library Connection,1100 East Chevy Chase Drive,Glendale,CA,91205,34.133680,-118.241496,"1100 East Chevy Chase Drive, Glendale, CA, 91205"
368169724,Brand Library & Art Center,1601 W Mountain St,Glendale,CA,91201,34.182052,-118.276533,"1601 W Mountain St, Glendale, CA, 91201"
368169656,Casa Verdugo Branch Glendale Public Library,1151 N Brand Boulevard,Glendale,CA,91202,34.163236,-118.255433,"1151 N Brand Boulevard, Glendale, CA, 91202"
368169720,Chevy Chase Branch Glendale Public Library,3301 E Chevy Chase Dr,Glendale,CA,91206,34.173806,-118.199994,"3301 E Chevy Chase Dr, Glendale, CA, 91206"
368169736,Grandview Branch Glendale Public Library,1535 Fifth Street,Glendale,CA,91201,34.170459,-118.285597,"1535 Fifth Street, Glendale, CA, 91201"
5904931944,Pacific Park Library,501 S Pacific Avenue,Glendale,CA,91204,34.139670,-118.264916,"501 S Pacific Avenue, Glendale, CA, 91204"
13091918342,Goleta Valley Library Express,6500 Hollister Avenue,Goleta,CA,93117,34.431221,-119.855572,"6500 Hollister Avenue, Goleta, CA, 93117"
368170266,Grand Terrace Branch San Bernardino County Library,22795 Barton Road,Grand Terrace,CA,92313,34.035285,-117.306994,"22795 Barton Road, Grand Terrace, CA, 92313"
368169877,Hawthorne Branch County of Los Angeles Public Library,12700 Grevillea Avenue,Hawthorne,CA,90250,33.917236,-118.354242,"12700 Grevillea Avenue, Hawthorne, CA, 90250"
368169824,Wiseburn Branch County of Los Angeles Public Library,5335 West 135th Street,Hawthorne,CA,90250,33.909764,-118.373603,"5335 West 135th Street, Hawthorne, CA, 90250"
368169334,George Weekes Branch Hayward Public Library,27300 Patrick Avenue,Hayward,CA,94544,37.633291,-122.078888,"27300 Patrick Avenue, Hayward, CA, 94544"
368169875,Hermosa Beach Branch County of Los Angeles Public Library,550 Pier Avenue,Hermosa Beach,CA,90254,33.864257,-118.395544,"550 Pier Avenue, Hermosa Beach, CA, 90254"
368170394,Hughson Public Library,2412 3rd Street,Hughson,CA,95326,37.596199,-120.866463,"2412 3rd Street, Hughson, CA, 95326"
368169483,Huntington Park Branch County of Los Angeles Public Library,6518 Miles Avenue,Huntington Park,CA,90255,33.980292,-118.218683,"6518 Miles Avenue, Huntington Park, CA, 90255"
368170262,Joshua Tree Branch San Bernardino County Library,6465 Park Boulevard,Joshua Tree,CA,92252-2371,34.135581,-116.314975,"6465 Park Boulevard, Joshua Tree, CA, 92252-2371"
368170940,Julian Branch San Diego County Library,1850 Highway 78,Julian,CA,92036,33.076972,-116.596580,"1850 Highway 78, Julian, CA, 92036"
368169007,Knights Landing Branch (Yolo County Library),42351 3rd Street,Knights Landing,CA,95645,38.800457,-121.718019,"42351 3rd Street, Knights Landing, CA, 95645"
368169486,La Cañada Flintridge Library,4545 Oakwood Avenue,La Cañada Flintridge,CA,91011,34.202828,-118.194052,"4545 Oakwood Avenue, La Cañada Flintridge, CA, 91011"
368169535,La Mirada Library,13800 La Mirada Boulevard,La Mirada,CA,90638,33.905896,-118.010789,"13800 La Mirada Boulevard, La Mirada, CA, 90638"
368169488,La Puente Branch County of Los Angeles Public Library,15920 Central Avenue,La Puente,CA,91744,34.019178,-117.950897,"15920 Central Avenue, La Puente, CA, 91744"
12605965601,Lakeside FOL Bookstore,12428 Woodside Avenue,Lakeside,CA,92040,32.857399,-116.924207,"12428 Woodside Avenue, Lakeside, CA, 92040"
368169322,Lawndale Branch County of Los Angeles Public Library,14615 Burin Avenue,Lawndale,CA,90260,33.898538,-118.354232,"14615 Burin Avenue, Lawndale, CA, 90260"
368169874,Lennox Branch County of Los Angeles Public Library,4359 Lennox Boulevard,Lennox,CA,90304,33.938347,-118.352020,"4359 Lennox Boulevard, Lennox, CA, 90304"
368170165,Lindsay Branch Library,157 North Mirage Avenue,Lindsay,CA,93247,36.203718,-119.089644,"157 North Mirage Avenue, Lindsay, CA, 93247"
368169732,Littlerock Branch County of Los Angeles Public Library,35119 80th Street East,Littlerock,CA,93543,34.519880,-117.988757,"35119 80th Street East, Littlerock, CA, 93543"
368169653,Anthony Quinn Library,3965 East Cesar E Chavez Avenue,Los Angeles,CA,90063,34.040790,-118.180021,"3965 East Cesar E Chavez Avenue, Los Angeles, CA, 90063"
1564072178,Arts Library,"337 Charles E. Young Drive, East",Los Angeles,CA,90095,34.074188,-118.439347,"337 Charles E. Young Drive, East, Los Angeles, CA, 90095"
368169849,Baldwin Hills Branch Los Angeles Public Library,2906 S. La Brea Ave,Los Angeles,CA,90016,34.028287,-118.352604,"2906 S. La Brea Ave, Los Angeles, CA, 90016"
368169499,El Camino Real Branch County of Los Angeles Public Library,4264 East Whittier Boulevard,Los Angeles,CA,90023,34.023710,-118.177805,"4264 East Whittier Boulevard, Los Angeles, CA, 90023"
10634721871,Florence Library,7807 Compton Avenue,Los Angeles,CA,90001,33.967861,-118.248024,"7807 Compton Avenue, Los Angeles, CA, 90001"
368169478,Graham Branch County of Los Angeles Public Library,1900 East Firestone Boulevard,Los Angeles,CA,90001,33.959887,-118.238338,"1900 East Firestone Boulevard, Los Angeles, CA, 90001"
368169842,Junipero Serra Branch Los Angeles Public Library,4607 South Main Street,Los Angeles,CA,,34.001750,-118.274326,"4607 South Main Street, Los Angeles, CA"
368169776,Lincoln Heights Branch Los Angeles Public Library,2530 Workman Street,Los Angeles,CA,90031-2212,34.076199,-118.214034,"2530 Workman Street, Los Angeles, CA, 90031-2212"
368169819,Mar Vista Branch Los Angeles Public Library,12006 Venice Boulevard,Los Angeles,CA,90066,34.005845,-118.428967,"12006 Venice Boulevard, Los Angeles, CA, 90066"
1951264203,Science and Engineering Library – Engineering and Mathematical Sciences,,Los Angeles,CA,90095,34.069066,-118.442607,"Los Angeles, CA, 90095"
243805625,Westchester-Loyola Village Branch Library,7114 West Manchester Avenue,Los Angeles,CA,90045,33.959419,-118.417116,"7114 West Manchester Avenue, Los Angeles, CA, 90045"
4636122601,Westwood Branch Library,1246 Glendon Avenue,Los Angeles,CA,90024,34.057764,-118.441815,"1246 Glendon Avenue, Los Angeles, CA, 90024"
368169832,Wilshire Branch Los Angeles Public Library,149 North Saint Andrew's Place,Los Angeles,CA,90004,34.074500,-118.311743,"149 North Saint Andrew's Place, Los Angeles, CA, 90004"
368169822,Woodcrest Branch County of Los Angeles Public Library,1340 West 106th Street,Los Angeles,CA,90044,33.939837,-118.299948,"1340 West 106th Street, Los Angeles, CA, 90044"
301896420,Markleeville Library,75 Laramie Street,Markleeville,CA,96120,38.693305,-119.782287,"75 Laramie Street, Markleeville, CA, 96120"
1700633024,Milpitas Public Library,160 North Main Street,Milpitas,CA,95035,37.432427,-121.907043,"160 North Main Street, Milpitas, CA, 95035"
368169519,Chet Holifield Library,1060 South Greenwood Avenue,Montebello,CA,90640,33.993347,-118.120069,"1060 South Greenwood Avenue, Montebello, CA, 90640"
368169560,Moraga Branch Contra Costa County Library,1500 Saint Mary's Road,Moraga,CA,94556,37.840811,-122.122793,"1500 Saint Mary's Road, Moraga, CA, 94556"
368170996,San Diego County Lincoln Acres Branch Library,2725 Granger Avenue,National City,CA,91950,32.666536,-117.071335,"2725 Granger Avenue, National City, CA, 91950"
368170192,Needles Branch Library,1111 Bailey Avenue,Needles,CA,92363,34.834612,-114.617939,"1111 Bailey Avenue, Needles, CA, 92363"
4677366838,Nipomo Regional Library,,Nipomo,CA,93433,35.028922,-120.497079,"Nipomo, CA, 93433"
368169524,Alondra Library,11949 Alondra Boulevard,Norwalk,CA,,33.887928,-118.078308,"11949 Alondra Boulevard, Norwalk, CA"
1064600787,African American Museum and Library at Oakland,659 14th Street,Oakland,CA,94612,37.806114,-122.276415,"659 14th Street, Oakland, CA, 94612"
4098677195,César E. Chávez Branch Oakland Public Library,3301 East 12th Street,Oakland,CA,94601,37.776024,-122.225052,"3301 East 12th Street, Oakland, CA, 94601"
12398865340,Meiners Oak Library,555 Mahoney Avenue,Ojai,CA,,34.444593,-119.277030,"555 Mahoney Avenue, Ojai, CA"
368170046,Pacifica Sharp Park Library,104 Hilton Way,Pacifica,CA,94044,37.632176,-122.491949,"104 Hilton Way, Pacifica, CA, 94044"
368169607,Lake Los Angeles Branch County of Los Angeles Public Library,16921 East Avenue O,Palmdale,CA,93591,34.616819,-117.828052,"16921 East Avenue O, Palmdale, CA, 93591"
4777387247,David Allen Hubbard Library,135 North Oakland Avenue,Pasadena,CA,91182,34.147551,-118.140153,"135 North Oakland Avenue, Pasadena, CA, 91182"
368170561,Paso Robles Public Library,1000 Spring Street,Paso Robles,CA,93446,35.625366,-120.690582,"1000 Spring Street, Paso Robles, CA, 93446"
368169516,Pico Rivera Branch County of Los Angeles Public Library,9001 Mines Avenue,Pico Rivera,CA,90660,33.991957,-118.089235,"9001 Mines Avenue, Pico Rivera, CA, 90660"
368169515,Rivera Branch County of Los Angeles Public Library,7828 Serapis Avenue,Pico Rivera,CA,90660,33.968927,-118.100961,"7828 Serapis Avenue, Pico Rivera, CA, 90660"
368170764,Shell Beach Public Library,230 Leeward Avenue,Pismo Beach,CA,93449,35.154654,-120.669619,"230 Leeward Avenue, Pismo Beach, CA, 93449"
368170177,Pixley Branch Library,927 South Center Street,Pixley,CA,93256,35.973496,-119.281229,"927 South Center Street, Pixley, CA, 93256"
368170186,Porterville Public Library,41 West Thurman Avenue,Porterville,CA,93257,36.071341,-119.017046,"41 West Thurman Avenue, Porterville, CA, 93257"
7033994518,Portola Branch Library,34 3rd Avenue,Portola,CA,96122,39.805319,-120.465864,"34 3rd Avenue, Portola, CA, 96122"
9385393844,Paul A. Biane Library,12505 Cultural Center Drive,Rancho Cucamonga,CA,91739,34.112866,-117.532312,"12505 Cultural Center Drive, Rancho Cucamonga, CA, 91739"
596792514,Rancho Santa Fe Library;Rancho Santa Fe Branch San Diego County Library,17040 Avenida de Acacias,Rancho Santa Fe,CA,92067,33.020983,-117.205528,"17040 Avenida de Acacias, Rancho Santa Fe, CA, 92067"
368169665,Redondo Beach Public Library,303 Pacific Coast Highway,Redondo Beach,CA,90277,33.845964,-118.388159,"303 Pacific Coast Highway, Redondo Beach, CA, 90277"
368170012,Schaberg Branch Redwood City Public Library,2140 Euclid Avenue,Redwood City,CA,94061,37.466499,-122.243110,"2140 Euclid Avenue, Redwood City, CA, 94061"
568379917,Carter Branch Library,2630 North Linden Avenue,Rialto,CA,92377,34.147294,-117.401846,"2630 North Linden Avenue, Rialto, CA, 92377"
13192241027,Richmond Public Library - Auditorium Branch,403 Civic Center Plaza,Richmond,CA,94804,37.936676,-122.344117,"403 Civic Center Plaza, Richmond, CA, 94804"
1840680085,The Annex,655 Deep Valley Drive,Rolling Hills Estates,CA,90274,33.769945,-118.371092,"655 Deep Valley Drive, Rolling Hills Estates, CA, 90274"
13465022166,Rosemead Library,8800 Valley Boulevard,Rosemead,CA,91770,34.080273,-118.077204,"8800 Valley Boulevard, Rosemead, CA, 91770"
368170435,California State Braille and Talking Book Library,900 N Street,Sacramento,CA,,38.575962,-121.496580,"900 N Street, Sacramento, CA"
5426491567,Cesar Chavez Library,615 Williams Road,Salinas,CA,93905,36.680282,-121.606896,"615 Williams Road, Salinas, CA, 93905"
12014576513,San Bernardino County Library - Library Administration Office,268 West Hospitality Lane,San Bernardino,CA,92415,34.066536,-117.288916,"268 West Hospitality Lane, San Bernardino, CA, 92415"
368170962,Balboa Branch San Diego Public Library,4255 Mount Abernathy Avenue,San Diego,CA,92117,32.822320,-117.174965,"4255 Mount Abernathy Avenue, San Diego, CA, 92117"
368170965,Benjamin Branch San Diego Public Library,5188 Zion Avenue,San Diego,CA,92120,32.793066,-117.081493,"5188 Zion Avenue, San Diego, CA, 92120"
368170972,Linda Vista Branch San Diego Public Library,2160 Ulric Street,San Diego,CA,92111,32.783262,-117.170040,"2160 Ulric Street, San Diego, CA, 92111"
368170970,North Clairemont Branch San Diego Public Library,4616 Clairemont Drive,San Diego,CA,92117,32.828373,-117.206457,"4616 Clairemont Drive, San Diego, CA, 92117"
596499269,North Park Branch San Diego Public Library,3795 31st Street,San Diego,CA,92104,32.747270,-117.126847,"3795 31st Street, San Diego, CA, 92104"
368171005,Oak Park Branch San Diego Public Library,2802 54th Street,San Diego,CA,92105,32.735051,-117.080030,"2802 54th Street, San Diego, CA, 92105"
